index,file,full_path,type,name,start_line,end_line,line_count,class_list,class_count,namespace,class_properties,functions,function_count,class,full_name,security,static,override,return_type,inputs
1871,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,class,Question026Test,12.0,78.0,66.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question026Test']","['public void TestSampleCases(string expected, string input)', 'public static IEnumerable<object[]> GetSampleCases()', 'public string ReverseInPlace2(string input)', 'public string ReverseInPlace(string input)', 'private void Swap(char[] a, int i, int j)']",5.0,,,,,,,
1872,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,function,TestSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question026Test,"public void TestSampleCases(string expected, string input)",public,False,False,void,"['string expected', 'string input']"
1873,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,function,GetSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question026Test,public static IEnumerable<object[]> GetSampleCases(),public,True,False,IEnumerable<object[]>,['']
1874,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,function,ReverseInPlace2,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question026Test,public string ReverseInPlace2(string input),public,False,False,string,['string input']
1875,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,function,ReverseInPlace,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question026Test,public string ReverseInPlace(string input),public,False,False,string,['string input']
1876,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,function,Swap,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question026Test,"private void Swap(char[] a, int i, int j)",private,False,False,void,"['char[] a', 'int i', 'int j']"
1877,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,class,StringReverser,32.0,77.0,45.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'StringReverser']","['public string ReverseInPlace2(string input)', 'public string ReverseInPlace(string input)', 'private void Swap(char[] a, int i, int j)']",3.0,,,,,,,
1878,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,function,ReverseInPlace2,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,StringReverser,public string ReverseInPlace2(string input),public,False,False,string,['string input']
1879,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,function,ReverseInPlace,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,StringReverser,public string ReverseInPlace(string input),public,False,False,string,['string input']
1880,Question026Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question026Test.cs,function,Swap,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,StringReverser,"private void Swap(char[] a, int i, int j)",private,False,False,void,"['char[] a', 'int i', 'int j']"
1881,Question027Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question027Test.cs,namespace,Demo.LearnByDoing.Tests.InterviewCake,3.0,115.0,112.0,"['public class Question027Test', 'class SentenceReverser']",2.0,,,,,,,,,,,
1882,Question027Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question027Test.cs,class,Question027Test,25.0,114.0,89.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question027Test']","['public void TestSampleCases(string expected, string sentence)', 'public static IEnumerable<object[]> GetSampleCases()', 'public string ReverseWordsByChar(string sentence)', 'private void ReverseCharacters(char[] a, int startIndex, int endIndex)', 'private void Swap(char[] a, int i, int j)', 'public string ReverseWords(string sentence)']",6.0,,,,,,,
1883,Question027Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question027Test.cs,function,TestSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question027Test,"public void TestSampleCases(string expected, string sentence)",public,False,False,void,"['string expected', 'string sentence']"
1884,Question027Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question027Test.cs,function,GetSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question027Test,public static IEnumerable<object[]> GetSampleCases(),public,True,False,IEnumerable<object[]>,['']
1885,Question027Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question027Test.cs,function,ReverseWordsByChar,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question027Test,public string ReverseWordsByChar(string sentence),public,False,False,string,['string sentence']
1886,Question027Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question027Test.cs,function,ReverseCharacters,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question027Test,"private void ReverseCharacters(char[] a, int startIndex, int endIndex)",private,False,False,void,"['char[] a', 'int startIndex', 'int endIndex']"
1887,Question027Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question027Test.cs,function,Swap,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question027Test,"private void Swap(char[] a, int i, int j)",private,False,False,void,"['char[] a', 'int i', 'int j']"
1888,Question027Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question027Test.cs,function,ReverseWords,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question027Test,public string ReverseWords(string sentence),public,False,False,string,['string sentence']
1889,Question028Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question028Test.cs,namespace,Demo.LearnByDoing.Tests.InterviewCake,3.0,70.0,67.0,"['public class Question028Test', 'class Question028']",2.0,,,,,,,,,,,
1890,Question028Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question028Test.cs,class,Question028Test,13.0,69.0,56.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question028Test']","['public void TestSampleCase()', 'public int GetMatchingIndex(string sentence, int position)']",2.0,,,,,,,
1891,Question028Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question028Test.cs,function,TestSampleCase,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question028Test,public void TestSampleCase(),public,False,False,void,['']
1892,Question028Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question028Test.cs,function,GetMatchingIndex,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question028Test,"public int GetMatchingIndex(string sentence, int position)",public,False,False,int,"['string sentence', 'int position']"
1893,Question029Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question029Test.cs,namespace,Demo.LearnByDoing.Tests.InterviewCake,3.0,74.0,71.0,"['public class Question029Test', 'public class Question029']",2.0,,,,,,,,,,,
1894,Question029Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question029Test.cs,class,Question029Test,25.0,45.0,20.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question029Test']","['public void TestSampleCases(bool expected, string input)', 'public static IEnumerable<object[]> GetSampleCases()']",2.0,,,,,,,
1895,Question029Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question029Test.cs,function,TestSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question029Test,"public void TestSampleCases(bool expected, string input)",public,False,False,void,"['bool expected', 'string input']"
1896,Question029Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question029Test.cs,function,GetSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question029Test,public static IEnumerable<object[]> GetSampleCases(),public,True,False,IEnumerable<object[]>,['']
1897,Question029Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question029Test.cs,class,Question029,46.0,73.0,27.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question029']",['public bool IsBracketMatching(string input)'],1.0,,,,,,,
1898,Question029Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question029Test.cs,function,IsBracketMatching,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question029,public bool IsBracketMatching(string input),public,False,False,bool,['string input']
1899,Question030Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question030Test.cs,namespace,Demo.LearnByDoing.Tests.InterviewCake,3.0,72.0,69.0,"['public class Question030Test', 'public class Question030']",2.0,,,,,,,,,,,
1900,Question030Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question030Test.cs,class,Question030Test,23.0,42.0,19.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question030Test']","['public static IEnumerable<object[]> GetSampleCases()', 'public void TestSampleCases(bool expected, string word)']",2.0,,,,,,,
1901,Question030Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question030Test.cs,function,GetSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question030Test,public static IEnumerable<object[]> GetSampleCases(),public,True,False,IEnumerable<object[]>,['']
1902,Question030Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question030Test.cs,function,TestSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question030Test,"public void TestSampleCases(bool expected, string word)",public,False,False,void,"['bool expected', 'string word']"
1903,Question030Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question030Test.cs,class,Question030,43.0,71.0,28.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question030']","['public bool IsPermutationPalindrome2(string word)', 'public bool IsPermutationPalindrome(string word)']",2.0,,,,,,,
1904,Question030Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question030Test.cs,function,IsPermutationPalindrome2,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question030,public bool IsPermutationPalindrome2(string word),public,False,False,bool,['string word']
1905,Question030Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question030Test.cs,function,IsPermutationPalindrome,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question030,public bool IsPermutationPalindrome(string word),public,False,False,bool,['string word']
1906,Question031Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question031Test.cs,namespace,Demo.LearnByDoing.Tests.InterviewCake,4.0,98.0,94.0,"['public class Question031Test', 'public class Question031']",2.0,,,,,,,,,,,
1907,Question031Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question031Test.cs,class,Question031Test,19.0,64.0,45.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question031Test']","['public static IEnumerable<object[]> GetSampleCases()', 'public void TestSampleCases(string input, string[] expected)']",2.0,,,,,,,
1908,Question031Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question031Test.cs,function,GetSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question031Test,public static IEnumerable<object[]> GetSampleCases(),public,True,False,IEnumerable<object[]>,['']
1909,Question031Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question031Test.cs,function,TestSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question031Test,"public void TestSampleCases(string input, string[] expected)",public,False,False,void,"['string input', 'string[] expected']"
1910,Question031Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question031Test.cs,class,Question031,65.0,97.0,32.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question031']","['public string[] GetPermutations(string input)', 'private IEnumerable<string> FillPermutations(string input)']",2.0,,,,,,,
1911,Question031Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question031Test.cs,function,GetPermutations,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question031,public string[] GetPermutations(string input),public,False,False,string[],['string input']
1912,Question031Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question031Test.cs,function,FillPermutations,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question031,private IEnumerable<string> FillPermutations(string input),private,False,False,IEnumerable<string>,['string input']
1913,Question032Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question032Test.cs,namespace,Demo.LearnByDoing.Tests.InterviewCake,4.0,115.0,111.0,['public class Question032Test'],1.0,,,,,,,,,,,
1914,Question032Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question032Test.cs,class,Question032Test,32.0,114.0,82.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question032Test']","['public void TestSampleCase()', 'public void TestDuplicateValueCase()', 'private int[] SortScores2(int[] unsortedScores, int highestPossibleScore)', 'private int[] SortScores(int[] unsortedScores, int highestPossibleScore)']",4.0,,,,,,,
1915,Question032Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question032Test.cs,function,TestSampleCase,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question032Test,public void TestSampleCase(),public,False,False,void,['']
1916,Question032Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question032Test.cs,function,TestDuplicateValueCase,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question032Test,public void TestDuplicateValueCase(),public,False,False,void,['']
1917,Question032Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question032Test.cs,function,SortScores2,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question032Test,"private int[] SortScores2(int[] unsortedScores, int highestPossibleScore)",private,False,False,int[],"['int[] unsortedScores', 'int highestPossibleScore']"
1918,Question032Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question032Test.cs,function,SortScores,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question032Test,"private int[] SortScores(int[] unsortedScores, int highestPossibleScore)",private,False,False,int[],"['int[] unsortedScores', 'int highestPossibleScore']"
1919,Question033Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question033Test.cs,namespace,Demo.LearnByDoing.Tests.InterviewCake,5.0,65.0,60.0,['public class Question033Test'],1.0,,,,,,,,,,,
1920,Question033Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question033Test.cs,class,Question033Test,16.0,64.0,48.0,,,Demo.LearnByDoing.Tests.InterviewCake,"['public', 'class', 'Question033Test']","['public void TestHashVersion(int expected, int[] input)', 'public void TestMathVersion(int expected, int[] input)', 'public static IEnumerable<object[]> GetSampleCases()', 'private int FindDupeUsingMath(int[] input)', 'private int FindDupeUsingHash(int[] input)']",5.0,,,,,,,
1921,Question033Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question033Test.cs,function,TestHashVersion,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question033Test,"public void TestHashVersion(int expected, int[] input)",public,False,False,void,"['int expected', 'int[] input']"
1922,Question033Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question033Test.cs,function,TestMathVersion,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question033Test,"public void TestMathVersion(int expected, int[] input)",public,False,False,void,"['int expected', 'int[] input']"
1923,Question033Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question033Test.cs,function,GetSampleCases,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question033Test,public static IEnumerable<object[]> GetSampleCases(),public,True,False,IEnumerable<object[]>,['']
1924,Question033Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question033Test.cs,function,FindDupeUsingMath,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question033Test,private int FindDupeUsingMath(int[] input),private,False,False,int,['int[] input']
1925,Question033Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question033Test.cs,function,FindDupeUsingHash,,,,,,Demo.LearnByDoing.Tests.InterviewCake,,,,Question033Test,private int FindDupeUsingHash(int[] input),private,False,False,int,['int[] input']
1926,Question034Test.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\InterviewCake\Question034Test.cs,namespace,Demo.LearnByDoing.Tests.InterviewCake,7.0,0.0,-7.0,[],0.0,,,,,,,,,,,
